trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.6921171816887304}",20,1,-116.70143234333749,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
186,False,"{'a': 0.5, 'e': 0.6907343306373547}",25,0,-166.62044748024653,"{0: 17, 1: 0, 2: 3, 3: 2, 4: 3}",1
187,False,"{'a': 0.5, 'e': 0.6893542425242224}",20,5,-44.117997779843066,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.6879769118289795}",25,0,-99.34777085346396,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.686602333042301}",30,18,-45.01172301521894,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
190,False,"{'a': 0.5, 'e': 0.6852305006658703}",20,12,-4.522577637742588,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.6838614092123558}",25,0,-41.50610447785946,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.6824950532053901}",25,8,2.2851235292893834,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.6811314271795471}",20,11,-37.634390396136325,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.5, 'e': 0.679770525680321}",30,8,-105.82305175112305,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 2}",1
195,False,"{'a': 0.5, 'e': 0.678412343264104}",20,0,-95.63325793953342,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.6770568744981647}",25,0,-141.73270969639734,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.675704113960626}",20,0,-62.7597295548506,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.6743540562404442}",20,0,-13.164288820049409,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.6730066959373864}",25,10,-68.6429814828349,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
200,False,"{'a': 0.5, 'e': 0.6716620276620098}",20,8,-53.50652681825441,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
201,False,"{'a': 0.5, 'e': 0.6703200460356393}",25,0,-79.49672258394615,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.6689807456903467}",20,0,-24.767104650316078,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.6676441212689289}",20,0,-79.18885008407668,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.6663101674248864}",25,0,-113.73552625846064,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.6649788788224019}",30,0,-34.696635541396454,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.6636502501363194}",25,11,-51.301515123908175,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.6623242760521222}",20,14,4.432456233058154,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.6610009512659124}",20,0,-119.98939084284088,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
209,False,"{'a': 0.5, 'e': 0.659680270484389}",20,10,-32.6214017486689,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.6583622284248272}",20,0,-139.9818246013316,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
211,False,"{'a': 0.5, 'e': 0.6570468198150567}",20,0,-37.2880732929618,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.6557340393934418}",25,0,-99.2312410499874,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.6544238819088586}",25,0,-181.69464589668385,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
214,False,"{'a': 0.5, 'e': 0.6531163421206756}",25,0,-28.101420305629848,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.651811414798732}",20,0,7.577480594474144,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,0,-40.46156646992225,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.6492093766851474}",25,11,-7.9615995277354115,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.6479122554853506}",25,4,-98.00672002331001,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.6466177259354396}",30,0,-97.01645177661909,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.6453257828572946}",30,19,-42.36631712994583,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
221,False,"{'a': 0.5, 'e': 0.6440364210831414}",35,0,-157.29627083910046,"{0: 24, 1: 2, 2: 4, 3: 3, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.6427496354555312}",25,3,-64.5971895262022,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
223,False,"{'a': 0.5, 'e': 0.6414654208273198}",20,6,-36.55744468901161,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.6401837720616471}",25,6,2.5859047037243728,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.6389046840319162}",20,0,-44.0157289360481,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.6376281516217733}",25,8,7.5330178080542565,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.6363541697250871}",20,0,-51.62327988962549,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.6350827332459281}",20,0,-144.0897722510014,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
229,False,"{'a': 0.5, 'e': 0.633813837098549}",25,0,-92.38863661053072,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.6325474762073634}",25,0,-152.9724133578483,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.631283645506926}",35,0,-68.59794176278436,"{0: 27, 1: 1, 2: 6, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.6300223399419123}",25,4,-151.02959877653427,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 3}",1
233,False,"{'a': 0.5, 'e': 0.6287635544670984}",20,0,-22.237186315419798,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.6275072840473407}",20,0,-58.58198083748782,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.6262535236575559}",30,0,-86.61021512443197,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
236,False,"{'a': 0.5, 'e': 0.6250022682827008}",20,0,-133.63117227701431,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
237,False,"{'a': 0.5, 'e': 0.623753512917752}",20,14,7.793531200942727,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.6225072525676867}",25,0,-34.657185505365234,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.6212634822474616}",25,7,-11.971344787015278,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.6200221969819939}",25,18,-10.563592625369463,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.6187833918061408}",30,0,-38.74281960512798,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.61754706176468}",20,9,-17.087939364152042,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.6163132019122897}",35,0,-64.657972034954,"{0: 27, 1: 4, 2: 2, 3: 1, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.6150818073135287}",20,0,-129.37335519086864,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
245,False,"{'a': 0.5, 'e': 0.6138528730428171}",25,16,-39.397009716458406,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.6126263941844161}",20,0,-47.31478256237184,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.6114023658324087}",25,0,-143.60395083457152,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.6101807830906798}",30,10,-36.344132137984325,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.6089616410728969}",20,12,3.10636961409558,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.6077449349024902}",20,0,-144.81729948854732,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",1
251,False,"{'a': 0.5, 'e': 0.6065306597126334}",20,0,-48.80072306394081,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
252,False,"{'a': 0.5, 'e': 0.6053188106462243}",25,8,-23.108357260009022,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
253,False,"{'a': 0.5, 'e': 0.6041093828558647}",20,0,-65.11999774675589,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.6029023715038421}",20,0,-54.75718631768053,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.6016977717621094}",25,7,-39.4902001694993,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,0,-62.25823926281984,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.5992957878455384}",35,0,-105.52368035369739,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.5980983940627613}",30,0,-85.92087360364121,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.596903392674358}",20,9,-38.38754213294688,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.5957107789003212}",30,0,-55.99100061638229,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.5945205479701944}",20,16,7.467848566163034,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.593332695123052}",20,0,-99.83540431498123,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
263,False,"{'a': 0.5, 'e': 0.5921472156074813}",30,12,-62.29169849613598,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
264,False,"{'a': 0.5, 'e': 0.5909641046815626}",20,0,-22.208962606562825,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.5897833576128504}",20,0,-43.74712635377832,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.5886049696783552}",25,0,-56.9207764289213,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.5874289361645234}",20,13,0.6335633567785672,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.5862552523672196}",20,0,-46.223591278763124,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.5850839135917069}",25,0,-44.13706481785562,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.5839149151526287}",35,15,-32.84140413652045,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
271,False,"{'a': 0.5, 'e': 0.5827482523739896}",35,4,-18.49825824235364,"{0: 26, 1: 2, 2: 2, 3: 1, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.5815839205891371}",35,18,-49.30246864113104,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.5, 'e': 0.5804219151407424}",25,17,-37.35026771429217,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
274,False,"{'a': 0.5, 'e': 0.579262231380782}",20,12,-43.92740803436133,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.5781048646705196}",25,15,-7.218180748213236,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.5769498103804866}",20,0,-20.624548246168295,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.5757970638904645}",25,0,-21.357848635911495,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.5746466205894657}",25,0,-81.48891814267147,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.5734984758757153}",20,14,0.30109892680796935,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.5723526251566332}",20,6,-46.17133704067884,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
281,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,15,-13.270615877906346,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.5700677873780134}",25,0,-94.50523264431563,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.5689287911791218}",20,0,-62.17667024852712,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.5677920706961532}",25,0,-102.78725693934621,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
285,False,"{'a': 0.5, 'e': 0.5666576213822246}",30,0,-95.07354597358118,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.5655254386995371}",20,0,-37.17077017595904,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.5643955181193583}",30,20,1.948138228964826,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.5632678551220046}",20,0,-71.11344695786106,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
289,False,"{'a': 0.5, 'e': 0.5621424451968224}",20,7,-16.76859132911637,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.5610192838421706}",30,0,-85.36401481896792,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",1
291,False,"{'a': 0.5, 'e': 0.559898366565402}",35,20,2.329388351385366,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.5587796888828463}",30,20,15.707500957962214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.5576632463197913}",25,7,-17.35665581884461,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.5565490344104649}",25,1,-122.12575529910197,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 2}",1
295,False,"{'a': 0.5, 'e': 0.5554370486980182}",20,0,-33.81318246128045,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.5543272847345071}",20,5,-15.138073184163755,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.5532197380808739}",30,10,-2.8489960238037746,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.5521144043069306}",25,16,-64.05707641621913,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
299,False,"{'a': 0.5, 'e': 0.5510112789913407}",25,0,-68.09682022806174,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.5499103577216016}",25,0,5.502340975686257,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.5488116360940265}",30,16,-4.76535569521407,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.5477151097137275}",25,15,16.71258868490198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.5466207741945976}",25,0,-130.95489915683882,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
304,False,"{'a': 0.5, 'e': 0.5455286251592933}",25,14,-15.845613764931212,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.5444386582392171}",20,0,-145.692024599718,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 3}",0
306,False,"{'a': 0.5, 'e': 0.5433508690744998}",20,8,-32.370499540220976,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
307,False,"{'a': 0.5, 'e': 0.5422652533139832}",20,5,-77.48165176422043,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
308,False,"{'a': 0.5, 'e': 0.5411818066152029}",20,0,-75.24127188939781,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
309,False,"{'a': 0.5, 'e': 0.5401005246443706}",25,0,-96.64463069131577,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.539021403076357}",30,4,-210.27950587364955,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 4}",1
311,False,"{'a': 0.5, 'e': 0.5379444375946745}",20,6,14.19178311708814,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.5368696238914595}",25,9,-66.15744337120135,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
313,False,"{'a': 0.5, 'e': 0.535796957667456}",20,11,-24.951246432884105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
314,False,"{'a': 0.5, 'e': 0.5347264346319975}",20,8,6.886308674177303,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.5336580505029906}",20,0,-36.71825045688687,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.5325918010068972}",20,6,-75.24683390036901,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 1}",1
317,False,"{'a': 0.5, 'e': 0.5315276818787179}",20,7,-12.891446222609474,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.5304656888619749}",20,0,-41.618966714010746,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.5294058177086945}",35,12,23.28767084530889,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.528348064179391}",20,0,-84.92825846690724,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
321,False,"{'a': 0.5, 'e': 0.5272924240430485}",35,7,-99.06444413667614,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.5262388930771054}",20,4,22.186149440802925,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.5251874670674361}",20,5,-20.834576140520966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.5, 'e': 0.5241381418083354}",25,0,22.23126171599966,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.5230909131025008}",20,8,-25.79342170775697,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.522045776761016}",25,6,-60.02651267562232,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
327,False,"{'a': 0.5, 'e': 0.5210027286033344}",30,16,-12.252272568747275,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.5199617644572618}",30,0,-63.98253311794223,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
329,False,"{'a': 0.5, 'e': 0.5189228801589404}",20,0,-18.217769654449743,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
330,False,"{'a': 0.5, 'e': 0.5178860715528314}",25,11,10.248273341620893,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.5168513344916992}",20,12,5.42719089908177,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.5158186648365941}",25,0,-16.534639296704434,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.5147880584568362}",20,0,-23.117973718024075,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
334,False,"{'a': 0.5, 'e': 0.5137595112299983}",20,13,6.990835660993904,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.5127330190418905}",25,11,22.589215617283827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.5117085777865424}",25,16,-20.266203214551,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.5106861833661879}",35,24,-9.523728596469748,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.5096658316912476}",30,20,4.307939741608732,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.5086475186803137}",25,0,-49.667048539425664,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
340,False,"{'a': 0.5, 'e': 0.5076312402601327}",25,6,27.02789375151606,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.5066169923655895}",35,0,-88.93822907222207,"{0: 24, 1: 3, 2: 7, 3: 0, 4: 1}",0
342,False,"{'a': 0.5, 'e': 0.5056047709396915}",20,0,-60.77462853687517,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.5045945719335512}",35,19,18.466982500300258,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.5035863913063714}",30,18,-53.420753534965876,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
345,False,"{'a': 0.5, 'e': 0.5025802250254283}",30,8,-46.63555874147783,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
346,False,"{'a': 0.5, 'e': 0.5015760690660555}",25,7,5.029167112591661,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.5005739194116277}",20,0,-87.10040713097001,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.4995737720535449}",25,11,-12.31264345841735,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.4985756229912165}",35,6,-40.64511101886187,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 1}",1
350,False,"{'a': 0.5, 'e': 0.4975794682320448}",20,6,24.91832878733579,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.49658530379140947}",20,15,3.458056369338175,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.4955931256926514}",20,16,6.858171536734688,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.494602929967057}",20,0,-20.548842663373797,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.4936147126538418}",20,7,-10.309180927792955,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.49262846980013547}",25,6,-3.18536713852241,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.4916441974609651}",20,2,21.690596142041436,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.4906618916992401}",25,7,-23.31045370635715,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
358,False,"{'a': 0.5, 'e': 0.4896815485857362}",25,10,-87.10531362121156,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
359,False,"{'a': 0.5, 'e': 0.4887031641990795}",30,0,-104.79265962490227,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
360,False,"{'a': 0.5, 'e': 0.4877267346257312}",20,0,-49.68790411755404,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.4867522559599717}",25,16,2.3934890837365357,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.485779724303885}",35,25,-21.395921480286276,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.48480913576734325}",25,14,-34.22546997711873,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
364,False,"{'a': 0.5, 'e': 0.483840486467991}",25,13,14.661488761801072,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.48287377253122976}",35,2,-95.50305062427474,"{0: 25, 1: 2, 2: 4, 3: 0, 4: 2}",1
366,False,"{'a': 0.5, 'e': 0.48190899009020244}",20,0,-69.28728696818177,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
367,False,"{'a': 0.5, 'e': 0.480946135285778}",20,0,-60.880172499165006,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
368,False,"{'a': 0.5, 'e': 0.479985204266536}",20,0,-63.276208134926286,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
